job_id,head,relation,tail
3902352793,project manager,related_to,health and well-being of the members they serve
3902352793,project manager,related_to,community’s most vulnerable
3902352793,project manager,related_to,innovative solutions
3902352793,project manager,related_to,biggest challenges in healthcare
3885857809,nursing assistant,requires,infection prevention and control policies
3885857809,nursing assistant,requires,personal protective equipment use
3885857809,nursing assistant,related_to,registered nurse
3885857809,nursing assistant,related_to,long term care
3885857809,nursing assistant,related_to,age-appropriate care
3885857809,nursing assistant,related_to,physical and psychological needs
3885857809,nursing assistant,related_to,care plan
3885857809,nursing assistant,related_to,transfer techniques and equipment
3885857809,nursing assistant,related_to,range of motion exercises
3885857809,nursing assistant,related_to,food preparation and dining
3885857809,nursing assistant,related_to,meals and snacks
3885857809,nursing assistant,related_to,water and supplements
3885857809,nursing assistant,related_to,procedures
3885857809,nursing assistant,related_to,charge nurse
3885857809,nursing assistant,related_to,resident's changing condition
3901985539,veterinary assistant,requires,excellent medical care
3901985539,veterinary assistant,requires,phenomenal customer care
3905375560,registered nurse,requires,bachelor's degree in nursing
3889439284,customer service associate,requires,friendly and professional
3889439284,customer service associate,requires,validating loading tickets
3889439284,customer service associate,requires,processing orders and deliveries accurately
3889439284,customer service associate,requires,engaging in safe work practices
3901940870,fleet manager,requires,local state and federal regulations compliance
3901940870,fleet manager,requires,dot compliance
3901940870,fleet manager,requires,driver log management
3901940870,fleet manager,requires,truck inspections
3901940870,fleet manager,requires,medical certificates
3901940870,fleet manager,requires,licensing
3901940870,fleet manager,requires,violations
3901940870,fleet manager,requires,driver movement awareness
3901940870,fleet manager,requires,customer communication
3901940870,fleet manager,requires,equipment utilization
3901940870,fleet manager,requires,equipment accounting
3901940870,fleet manager,requires,task categorization
3901940870,fleet manager,requires,company system recording
3901940870,fleet manager,requires,operational plan changes coordination
3901940870,fleet manager,requires,specialty load board communications
3903802602,data analyst strategist and technology engineer,requires,sql
3903802602,data analyst strategist and technology engineer,requires,python
3903802602,data analyst strategist and technology engineer,requires,r
3903802602,data analyst strategist and technology engineer,requires,tableau
3903802602,data analyst strategist and technology engineer,requires,power bi
3903802602,data analyst strategist and technology engineer,related_to,cloud-based platforms
3884896065,surgical scheduler,requires,intermediate proficiency with computers
3884896065,surgical scheduler,requires,exceptional accuracy and attention to detail
3884896065,surgical scheduler,requires,strong quantitative and analytical competency
3884896065,surgical scheduler,requires,knowledge of medical terminology
3903485889,delivery truck driver,requires,commercial truck driving experience
3903485889,delivery truck driver,requires,valid cdl
