job_id,head,relation,tail
3901394579,desktop support engineer,requires,microsoft products
3901394579,desktop support engineer,requires,ms teams
3901394579,desktop support engineer,requires,excel
3901394579,desktop support engineer,requires,trade floor
3901394579,desktop support engineer,requires,ice
3901394579,desktop support engineer,requires,in-person customer service
3901677435,finance director,requires,client finance platform and service line
3905247937,network real estate specialist,requires,project management skills
3905247937,network real estate specialist,requires,strong communication skills
3905247937,network real estate specialist,requires,organized
3905247937,network real estate specialist,requires,strategic thinker
3905247937,network real estate specialist,requires,strong troubleshooting skills
3905247937,network real estate specialist,requires,collaborative
3905247937,network real estate specialist,requires,microsoft office software
3894565408,patient service representative,requires,knowledge of medical terminology and anatomy
3894565408,patient service representative,requires,knowledge of microsoft office suite
3894565408,patient service representative,requires,a valid driver's license
3894565408,patient service representative,related_to,career pathways
3894565408,patient service representative,related_to,professional growth and development
3894565408,patient service representative,related_to,"various medical, dental, and vision options"
3894565408,patient service representative,related_to,tuition reimbursement
3894565408,patient service representative,related_to,free parking at designated locations
3905392891,security officer,requires,customer service
3905392891,security officer,requires,patrolling
3901991869,capital markets real estate portfolio analyst,requires,portfolio surveillance
3901991869,capital markets real estate portfolio analyst,requires,monitor loan and property performance
3901991869,capital markets real estate portfolio analyst,requires,monitor key performance indicators
3901991869,capital markets real estate portfolio analyst,requires,analyze loan level financial statements
3901991869,capital markets real estate portfolio analyst,requires,analyze inspection reports
3901991869,capital markets real estate portfolio analyst,requires,assist with loan asset management
3886216113,full stack engineer,requires,python
3884433459,software programmer,requires,ui forms
3884433459,software programmer,requires,workflows
3884433459,software programmer,requires,menus
3884433459,software programmer,requires,messages
3905337708,caregiver,requires,empathy
3905337708,caregiver,requires,motivation
3905337708,caregiver,related_to,quality_service
3905337708,caregiver,related_to,customized_care_plans
3905337708,caregiver,related_to,medication_reminders
3905337708,caregiver,related_to,transportation
3888480364,senior mechanical engineer,related_to,leadership
3888480364,senior mechanical engineer,related_to,guidance
3888480364,senior mechanical engineer,related_to,project team members
3888480364,senior mechanical engineer,related_to,project cost model
3887480514,pt assistant store manager,requires,retail experience
3888942529,assistant property manager,requires,customer service
3888942529,assistant property manager,requires,property maintenance
3888942529,assistant property manager,related_to,developing customer relationships
3888942529,assistant property manager,related_to,meeting monthly sales goals
